id,order_date,ship_mode,customer_id,sales
148446,12/10/2017,Second,995,1669.6
148474,6/12/2017,Standard,51,544.14
148642,3/6/2017,Standard,459,68.416
148691,12/3/2017,Standard,768,238.684
148810,6/26/2017,Standard,26,287.424
148922,12/10/2017,Second,935,684.78
148929,9/7/2017,Standard,158,478.08
148985,11/11/2017,Second,168,34.92
148992,11/23/2017,Standard,805,10.688
148999,1/30/2017,Standard,547,419.136
149048,5/13/2017,Standard,775,2229.18
149076,1/14/2017,Standard,173,154.9
149146,10/12/2017,Same Day,377,7.968
149160,11/23/2017,Second,99,316.32
149181,5/8/2017,Standard,997,47.992
149468,5/20/2017,Same Day,743,41.28
149489,4/24/2017,First,744,107.986
149559,9/11/2017,Same Day,861,2089.412
149699,12/22/2017,First,919,474.95
149706,12/11/2017,First,527,116.312
149720,6/4/2017,Second,959,30.336
149853,10/3/2017,Standard,850,33.472
149881,4/1/2017,First,650,5282.648
149888,11/7/2017,Standard,625,710.322
149895,9/8/2017,Standard,160,258.528
149944,11/12/2017,Second,355,94.36
150091,10/12/2017,Standard,590,2258.28
150189,7/8/2017,First,66,75.18
150266,11/25/2017,Standard,948,1240.418
150420,6/3/2017,Standard,628,1099.5
150469,1/26/2017,Standard,380,11.84
150497,7/20/2017,Standard,803,735.98
150504,11/6/2017,Standard,918,18.16
150525,2/20/2017,Standard,358,19.67
150602,2/9/2017,Second,443,21.12
150609,4/30/2017,Standard,114,23.24
150623,4/10/2017,Standard,761,386.14
150707,10/14/2017,Standard,90,37.66
150910,12/22/2017,Standard,197,1090.348
150931,1/6/2017,Standard,618,33.74
150959,11/11/2017,First,355,28.776
150987,4/8/2017,Standard,40,440.31
151008,9/7/2017,First,372,151.72
151071,4/25/2017,Second,333,13.904
151176,2/13/2017,Standard,446,35.73
151183,10/14/2017,Standard,66,46.36
151190,6/27/2017,Standard,862,20.07
151211,8/17/2017,Standard,874,201.09
151218,6/20/2017,First,374,4.464
151225,10/27/2017,First,380,261.536
151281,4/27/2017,Standard,181,139.58
151358,8/18/2017,Standard,776,323.1
151428,9/21/2017,Standard,998,20.16
151484,4/20/2017,First,517,478.416
151596,10/8/2017,First,699,42.76
151750,1/1/2017,Standard,720,954.902
151799,12/14/2017,Standard,740,1843.402
151855,5/27/2017,Standard,943,39.252
151911,4/30/2017,Second,346,62.96
151981,8/6/2017,Standard,759,1077.47
152079,1/20/2017,First,418,11.52
152093,9/10/2017,Standard,264,762.594
152135,3/16/2017,Second,703,445.44
152142,11/14/2017,Standard,349,321.568
152198,9/9/2017,First,143,28.83
152205,9/28/2017,Standard,844,2.655
152226,5/12/2017,Standard,628,5.904
152261,3/2/2017,Standard,330,18.528
152275,10/1/2017,Standard,514,6.672
152310,8/12/2017,Standard,331,1057.168
152436,12/8/2017,Second,173,592.74
152485,9/4/2017,Standard,853,40.096
152499,1/22/2017,Second,51,22.992
152583,10/30/2017,Same Day,556,321.39
152660,12/4/2017,Standard,739,61.568
152695,12/10/2017,Same Day,31,437.65
152702,10/12/2017,Standard,284,254.604
152709,10/7/2017,Standard,517,85.52
152737,11/7/2017,Standard,583,461.592
152786,3/12/2017,Standard,507,40.41
152807,10/30/2017,Standard,271,481.472
152856,9/8/2017,Second,19,116.832
152912,11/9/2017,Second,689,3013.78
152926,10/2/2017,Second,5,37.208
152933,10/12/2017,Standard,299,1171.792
152961,1/15/2017,Standard,904,12.7
152968,5/26/2017,Standard,208,23.08
152975,9/14/2017,First,561,1770.19
153045,1/19/2017,Second,997,1370.535
153080,5/22/2017,Second,271,68.46
153227,12/4/2017,First,250,11.76
153339,11/3/2017,Second,630,15.992
153654,11/24/2017,Second,427,19.008
153787,5/19/2017,Standard,758,97.16
153822,9/19/2017,Standard,2,592.308
153843,3/13/2017,First,703,523.16
153871,12/11/2017,Standard,390,798.93
154011,6/19/2017,Standard,652,464.373
154039,2/17/2017,Standard,1000,605.752
154074,8/31/2017,Second,473,719.298
154088,11/12/2017,Standard,373,26.72
154102,2/6/2017,Standard,141,29.9
154109,11/6/2017,Standard,967,175.324
154116,12/15/2017,Standard,292,273.926
154123,11/20/2017,Standard,616,27.58
154137,11/11/2017,Standard,506,35.48
154214,3/20/2017,Second,663,2.91
154410,10/21/2017,First,510,909.12
154466,1/1/2017,First,436,3.6
154501,4/30/2017,Standard,498,9.78
154676,8/5/2017,First,462,151.056
154718,1/19/2017,Second,537,6
154732,11/5/2017,First,352,16.03
154760,1/9/2017,Standard,124,274.491
154809,2/13/2017,Standard,310,90.64
154816,11/6/2017,Standard,265,5.78
154907,3/31/2017,Standard,633,205.3328
154935,12/24/2017,Standard,724,17.88
154949,10/15/2017,Standard,482,14.73
155047,8/27/2017,First,507,5.952
155075,12/2/2017,Standard,115,631.176
155089,12/2/2017,Standard,768,45.66
155152,7/7/2017,Second,139,252
155159,11/25/2017,Second,784,48.87
155292,10/30/2017,First,189,204.98
155362,12/17/2017,Standard,691,32.56
155376,12/22/2017,Standard,149,839.43
155460,4/13/2017,First,963,901.2
155558,10/26/2017,Standard,493,26.15
155607,11/26/2017,Standard,347,152.074
155621,11/8/2017,Standard,367,274.2
155642,5/18/2017,Standard,159,24.5
155698,3/8/2017,First,902,668.54
155705,8/21/2017,Second,268,866.4
155712,3/2/2017,Standard,679,107.648
155740,7/30/2017,First,331,76.776
155824,3/10/2017,Standard,340,61.876
155873,6/16/2017,Standard,228,228.28
155880,3/25/2017,Standard,427,1986.52
155929,9/9/2017,Standard,300,6.368
155936,6/22/2017,Standard,55,3.036
155957,11/26/2017,Standard,929,265.408
155985,3/23/2017,First,463,211.84
156139,12/31/2016,Standard,122,38.376
156237,9/14/2017,First,956,517.257
156272,3/21/2017,Standard,493,64.384
156363,10/22/2017,Standard,215,64.38
156391,9/26/2017,First,739,2.224
156412,12/4/2017,Standard,911,5.346
156622,11/23/2017,First,566,248.481
156664,12/18/2017,Standard,116,233.532
156720,12/30/2017,Standard,197,3.024
156769,5/6/2017,First,80,54.66
156776,8/7/2017,Standard,335,2563.314
156818,7/11/2017,Second,46,132.6
156895,5/8/2017,Standard,262,128.058
156951,10/1/2017,Standard,867,643.52
156958,12/5/2017,First,183,497.044
157091,6/26/2017,Standard,954,526.45
157112,4/23/2017,First,514,17.104
157196,11/5/2017,Standard,518,12.96
157252,1/20/2017,Second,94,207.846
157273,1/30/2017,First,99,604.768
157350,8/26/2017,Standard,358,64.96
157413,6/1/2017,Standard,804,324.744
157420,11/21/2017,Same Day,160,55.176
157448,11/16/2017,Standard,151,132.36
157469,12/2/2017,Standard,644,170.916
157483,11/11/2017,Standard,917,181.86
157651,12/10/2017,Standard,985,14.2
157672,10/5/2017,First,255,63.824
157833,6/17/2017,First,537,51.312
157854,4/8/2017,Standard,422,2747.25
157903,4/4/2017,Standard,82,383.84
157931,9/17/2017,Second,484,830.24
157966,3/13/2017,Same Day,390,1358.866
157980,12/7/2017,First,553,127.984
157987,9/2/2017,Standard,755,2255.868
158036,9/8/2017,Standard,724,9.096
158071,6/10/2017,Standard,842,115.916
158106,6/4/2017,Standard,932,8.64
158120,11/17/2017,Standard,652,23.766
158169,8/12/2017,First,437,597.86
158246,11/9/2017,First,348,215.976
158344,8/7/2017,Standard,902,63.96
158379,9/22/2017,Second,436,4749.327
158386,10/16/2017,Standard,111,124.75
158407,6/4/2017,Standard,911,103.968
158561,11/11/2017,Second,883,1158.12
158673,12/29/2017,Standard,456,209.7
158722,10/20/2017,Standard,34,45.528
158729,12/19/2017,First,597,1665.62
158736,12/18/2017,Standard,299,5.76
158743,10/20/2017,Standard,352,199.17
158876,11/19/2017,Second,28,138.696
158883,6/2/2017,Same Day,887,25.344
158953,6/4/2017,Standard,431,6.37
158967,12/10/2017,First,575,19.104
159100,10/16/2017,Standard,734,1893.786
159107,6/24/2017,Second,963,2.88
159135,11/4/2017,Standard,516,4.3
159149,2/17/2017,First,740,702.8424
159156,11/13/2017,First,190,629.95
159226,4/25/2017,Second,483,344.981
159282,10/16/2017,Standard,168,599.985
159352,3/12/2017,Standard,225,69.93
159366,1/7/2017,First,548,3059.982
159457,10/19/2017,Standard,823,16.68
159464,5/18/2017,First,747,524.85
159506,11/27/2017,Standard,954,656.22
159597,11/9/2017,Standard,838,163.55
159604,4/14/2017,First,14,8.76
159667,11/9/2017,Standard,573,691.144
159688,5/7/2017,Standard,138,79.99
159793,8/25/2017,Standard,522,130.98
159884,8/31/2017,Standard,498,19.12
159954,9/10/2017,Standard,25,2.78
160017,9/28/2017,Standard,630,10.368
160031,12/4/2017,Second,481,74.352
160045,4/26/2017,First,718,1.988
160087,3/18/2017,Standard,321,23.832
160122,11/18/2017,Standard,201,182.97
160325,9/24/2017,Same Day,884,829.83
160395,12/31/2016,Standard,436,163.408
160416,11/13/2017,Second,867,163.96
160423,1/21/2017,Standard,54,383.992
160458,5/27/2017,Second,892,25.92
160514,11/12/2017,Standard,999,10.56
160633,11/16/2017,Standard,478,1126.294
160661,10/28/2017,Standard,95,21.93
160724,5/5/2017,Standard,567,34.5
160801,9/19/2017,Same Day,470,4.842
160885,12/2/2017,Standard,289,2479.96
160899,8/11/2017,Second,935,477.51
160927,1/29/2017,Second,756,136.2
160934,1/15/2017,Standard,116,21.4
160962,4/28/2017,Standard,300,15.232
160983,10/29/2017,Second,339,46.96
161018,11/9/2017,Second,113,96.53
161046,3/5/2017,Same Day,217,839.25
161053,9/22/2017,First,632,726.91
161067,9/3/2017,Second,374,697.525
161088,5/25/2017,Standard,85,29.84
161102,7/31/2017,First,599,93.52
161130,11/3/2017,Standard,396,361.376
161172,3/16/2017,Same Day,374,315.041
161200,8/6/2017,Second,696,161.14
161333,2/2/2017,Standard,99,272.1
161340,5/28/2017,Standard,4,129.832
161410,6/26/2017,Standard,435,904.116
161459,11/25/2017,Second,511,74.04
161480,12/25/2017,Standard,607,191.984
161557,9/3/2017,Standard,790,108.4
161578,12/16/2017,Second,633,172.26
161592,4/6/2017,Standard,202,8.1
161655,5/13/2017,Second,833,299.52
161739,11/10/2017,Second,131,341.96
161774,5/14/2017,First,582,1078.438
161809,1/20/2017,Standard,20,160.776
161823,9/3/2017,Standard,217,5.96
161851,4/15/2017,First,997,15.57
161893,1/23/2017,Standard,574,100.922
161956,8/27/2017,Second,639,2971.792
161970,9/22/2017,Standard,623,30.9
161984,4/10/2017,Standard,882,14.77
162015,7/11/2017,Standard,128,1455.55
162033,3/26/2017,Standard,97,57.01
162075,3/18/2017,Standard,82,537.544
162096,11/10/2017,Same Day,980,7.8
162173,10/26/2017,Standard,343,608.43
162250,11/24/2017,Same Day,600,7.78
162474,3/13/2017,First,40,7.992
162481,9/25/2017,Standard,476,278.23
162565,12/11/2017,Same Day,793,608.552
162572,9/25/2017,Second,298,130.568
162635,10/9/2017,First,688,10.816
162691,8/1/2017,Standard,206,1476.27
162712,6/18/2017,Second,66,74.352
162789,9/22/2017,Second,942,1083.07
162880,12/25/2017,Standard,707,3.856
162929,11/19/2017,First,287,54.64
162936,8/18/2017,Standard,488,23.18
162978,5/4/2017,Standard,239,502.474
163006,6/30/2017,Second,714,1584.866
163020,9/15/2017,Standard,58,35.56
163069,8/18/2017,Second,501,9.912
163097,8/27/2017,Standard,248,120.576
163125,10/9/2017,Second,507,321.202
163139,12/1/2017,Second,626,259.44
163160,10/13/2017,First,442,170.572
163188,11/7/2017,Same Day,63,38.16
163209,5/3/2017,Standard,841,48.88
163265,2/16/2017,Standard,34,705.002
163321,8/7/2017,Second,689,79.992
163335,9/24/2017,First,694,79
163405,12/21/2017,Standard,706,12.51
163510,12/25/2017,Second,156,400.39
163531,6/26/2017,Standard,635,239.97
163566,8/3/2017,First,332,16.52
163629,11/17/2017,Standard,22,286.09
163671,12/24/2017,Standard,612,21.312
163692,9/7/2017,First,275,7.857
163818,10/4/2017,Standard,913,19.98
163860,12/28/2017,Standard,484,125.98
163874,11/10/2017,Second,648,26.352
163902,3/2/2017,Standard,811,676.716
163979,12/28/2017,Second,362,725.84
164000,12/18/2017,Standard,885,18.704
164028,11/24/2017,Standard,127,223.58
164042,5/23/2017,Standard,254,70.148
164049,11/2/2017,Standard,818,23.85
164098,1/26/2017,First,144,18.16
164112,6/30/2017,Standard,370,1085.42
164168,11/12/2017,Standard,700,256.36
164329,1/30/2017,Same Day,468,129.3
164364,11/12/2017,Standard,69,47.1
164378,7/15/2017,Second,483,729.396
164707,2/18/2017,Second,323,287.326
164756,9/18/2017,Standard,424,997.83
164819,10/15/2017,Second,560,13.05
164826,12/28/2017,Standard,465,134.524
164917,12/2/2017,Standard,159,47.96
164959,7/11/2017,Standard,659,8.67
165008,9/15/2017,Second,422,295.056
165029,11/26/2017,Standard,190,12.84
165099,12/11/2017,First,408,1.392
165155,9/21/2017,First,722,15.51
165204,11/13/2017,Second,168,728.968
165323,6/17/2017,Standard,504,3505.84
165386,8/3/2017,First,771,183.372
165491,3/20/2017,Standard,134,265.93
165603,10/17/2017,Second,388,62.92
165687,11/17/2017,Standard,528,35.04
165715,12/2/2017,Standard,123,32.776
165757,6/22/2017,Standard,719,50.415
165841,12/21/2017,Standard,849,517.91
165904,4/7/2017,Standard,424,235.44
166093,8/17/2017,Standard,859,3397.732
166128,4/11/2017,Standard,226,241.81
166142,7/15/2017,Standard,109,336.993
166184,3/24/2017,First,931,724.846
166198,4/21/2017,First,592,174.14
166296,3/13/2017,Standard,370,314.55
166317,9/22/2017,Standard,703,438.01
166415,2/19/2017,Standard,855,11.22
166436,11/24/2017,Standard,382,983.172
166499,3/19/2017,First,556,8.94
166576,5/16/2017,First,861,221.024
166695,5/20/2017,Standard,751,868.452
166709,11/17/2017,Standard,532,10499.97
166835,11/12/2017,Second,181,221.024
166849,4/20/2017,Standard,693,44.4
166856,9/18/2017,Standard,657,111.42
166898,9/11/2017,Second,627,163.392
166919,11/23/2017,Standard,40,195.96
166926,12/1/2017,Standard,5,183.82
166933,4/24/2017,Standard,283,1.81
167003,5/23/2017,Standard,428,171.288
167017,11/23/2017,First,156,4.36
167080,6/10/2017,Standard,8,8.4
167094,10/21/2017,First,679,512.064
167101,3/24/2017,Second,796,247.92
167150,12/10/2017,Standard,415,85.504
167227,11/2/2017,First,665,95.66
167381,9/22/2017,Second,855,269.68
167395,12/2/2017,First,97,1271.17
167542,8/13/2017,Standard,830,17.544
167549,7/25/2017,First,699,298.116
167626,9/3/2017,Standard,817,109.704
167640,3/6/2017,Standard,721,528.714
167661,10/5/2017,Standard,321,121.816
167668,5/6/2017,First,175,59.2
167703,2/3/2017,Standard,91,290.781
167752,1/15/2017,First,693,1958.544
167871,11/18/2017,Standard,976,47.328
167899,5/21/2017,Standard,96,538.02
167913,7/30/2017,Second,857,356.65
167941,11/6/2017,Second,77,831.368
167976,11/11/2017,Second,709,25.5
168102,4/24/2017,Standard,459,113.568
168109,7/3/2017,Same Day,460,4150.972
168123,3/5/2017,Same Day,131,375.71
168172,8/6/2017,Standard,823,70.12
168179,11/2/2017,Standard,788,19.44
168193,3/6/2017,Second,302,98.35
168228,4/27/2017,First,49,183.61
168389,12/11/2017,Standard,449,873.811
168396,8/3/2017,Second,137,175.71
168403,9/9/2017,Standard,922,42.28
168641,11/24/2017,Standard,572,518.868
168655,10/12/2017,Standard,208,674.872
168739,5/29/2017,Standard,634,65.424
168837,10/14/2017,First,475,9.46
168858,11/19/2017,Standard,919,2521.48
168900,5/4/2017,Standard,861,2.313
168942,8/1/2017,Second,667,186.54
169005,11/2/2017,Standard,290,5.56
169012,7/10/2017,Standard,664,41.91
169054,4/22/2017,Standard,790,254.352
169124,7/3/2017,Standard,768,129.39
169264,8/14/2017,Second,863,22.44
169285,3/21/2017,Standard,986,283.18
169327,9/2/2017,Second,407,702.52
169362,10/12/2017,First,674,39.984
169404,4/9/2017,Standard,82,103.48
169411,12/24/2017,Standard,559,37.93
169439,9/9/2017,Standard,347,92.032
169474,2/4/2017,Standard,339,32.67
169607,10/12/2017,First,770,9.96
169691,6/15/2017,First,419,146.89
169810,7/25/2017,Standard,280,20.23
169817,9/21/2017,Standard,1,1.908
169859,12/14/2017,Standard,164,134.91
169894,11/24/2017,Second,802,436.596
169901,6/15/2017,Standard,908,47.976
169929,9/25/2017,First,901,39.9
169978,12/24/2017,Standard,893,286.14
169999,6/19/2017,Standard,361,140.868
100279,3/10/2014,Standard,455,22.38
100853,9/14/2014,Standard,444,72.608
102071,5/9/2014,Standard,861,235.77
102631,12/13/2014,Standard,479,94.428
102715,4/11/2014,Second,929,737.2
103338,3/11/2014,Standard,760,7.98
103905,7/14/2014,Standard,827,68.204
104759,3/31/2014,Standard,50,88.118
105137,10/10/2014,Same Day,585,120.258
105151,3/30/2014,First,52,10.5
105767,5/23/2014,Standard,534,79.638
106299,8/2/2014,Standard,941,886.28
106334,12/27/2014,Standard,499,243.12
106992,9/19/2014,Second,433,5579.94
107405,3/21/2014,Standard,788,16.272
107699,5/19/2014,Standard,386,57.42
107993,11/25/2014,Standard,910,51.016
109036,12/20/2014,Standard,425,31.05
109162,6/8/2014,Standard,450,170.352
109456,10/16/2014,Same Day,695,194.322
110674,2/12/2014,Standard,415,129.568
111171,12/26/2014,Standard,481,8.69
111353,11/29/2014,Standard,858,25.06
112200,11/22/2014,Standard,527,9.98
112564,4/23/2014,First,279,2.502
112795,8/23/2014,Second,364,19.44
112872,12/6/2014,Second,805,328.914
112914,9/25/2014,Standard,307,340.3128
112949,6/20/2014,Standard,496,475.42
112991,12/10/2014,Standard,374,455.632
113124,3/30/2014,Standard,759,129.3
114188,5/20/2014,Second,452,211.66
114377,11/5/2014,Same Day,225,149.9
115189,12/30/2014,Second,513,775.728
115196,9/9/2014,Standard,636,1299.99
115413,8/26/2014,Standard,368,158.61
115987,9/8/2014,Second,35,51.184
117058,5/27/2014,First,935,17.46
117135,6/21/2014,Second,261,425.67
117163,1/27/2014,Standard,794,426.67
117170,9/17/2014,Standard,990,52.608
117380,3/28/2014,Standard,283,330.588
117744,12/2/2014,Standard,632,114.784
117968,8/5/2014,Second,108,1217.38
118486,4/6/2014,First,497,281.852
118997,4/8/2014,Standard,715,1215.92
119081,9/12/2014,Standard,526,787.85
119137,7/23/2014,Standard,463,1520.376
120175,11/28/2014,Standard,613,64.02
120236,9/3/2014,First,248,7.68
120313,10/31/2014,Second,183,73.584
120740,4/15/2014,Same Day,990,294.72
121566,6/30/2014,Standard,484,9.288
121734,4/11/2014,Standard,797,9.584
122021,10/15/2014,First,391,191.34
122959,12/12/2014,Same Day,504,210.392
123183,11/19/2014,Standard,464,1271.42
123519,12/14/2014,Standard,700,403.114
124625,11/3/2014,Standard,908,89.97
125521,3/14/2014,Standard,841,1139.92
126340,11/8/2014,Standard,893,333.576
126571,10/11/2014,Standard,418,483.336
127635,9/14/2014,Second,791,31.408
127978,3/3/2014,Standard,557,362.242
128685,4/4/2014,First,618,7.184
129609,3/22/2014,Same Day,827,16.28
130358,6/23/2014,First,396,23.12
130379,5/25/2014,Standard,380,104.92
131275,3/18/2014,Standard,651,3247.158
131870,9/9/2014,First,440,91.488
131982,3/7/2014,Second,598,107.648
132745,10/1/2014,Standard,429,4.71
133130,9/27/2014,Standard,910,685.9
133949,12/31/2014,Same Day,346,475.944
134054,10/10/2014,Same Day,630,255.85
134187,11/4/2014,Standard,259,2.94
134614,9/20/2014,Standard,844,617.7
134712,11/29/2014,Standard,743,12.624
134733,9/23/2014,Standard,632,519.983
134971,6/7/2014,Second,382,12.462
135881,5/23/2014,Standard,390,231.16
135972,9/21/2014,Second,923,2046.354
137155,11/1/2014,Standard,420,733.56
137680,2/24/2014,Standard,82,55.672
137869,3/28/2014,Standard,813,1190.84
138247,12/24/2014,Standard,488,1461.172
138758,7/7/2014,Standard,450,241.194
138828,9/2/2014,First,886,72.69
138835,9/10/2014,Standard,870,9.64
139500,11/16/2014,Standard,123,37.296
139640,11/7/2014,Second,983,146.688
140116,3/10/2014,Standard,947,719.576
140452,12/6/2014,Standard,851,314.55
140914,11/11/2014,Standard,868,808.928
141215,6/15/2014,Standard,486,906.43
141257,6/8/2014,Standard,17,585.552
143231,12/31/2014,First,602,177.17
143287,11/11/2014,Standard,744,277.57
143581,8/19/2014,Standard,896,344.91
143707,3/1/2014,Standard,822,5.94
143721,11/23/2014,Second,208,155.372
144078,11/25/2014,Standard,433,1272.704
146353,10/14/2014,Second,997,292.82
147606,11/26/2014,Second,630,19.3
147627,1/20/2014,Standard,833,1859.4
147648,11/26/2014,Standard,316,81.98
147704,11/16/2014,Standard,508,308.6
147774,1/20/2014,Standard,125,67.194
148194,5/4/2014,First,311,69.86
148838,3/17/2014,Standard,543,3455.13
149034,11/19/2014,First,277,47.496
150119,4/23/2014,Standard,203,592.568
150126,7/27/2014,Standard,583,65.78
150434,7/19/2014,Standard,939,455.23
150532,7/14/2014,Standard,260,55.92
150574,12/19/2014,Standard,455,252.612
150924,9/12/2014,Second,834,5.18
151015,10/14/2014,Standard,270,344.274
151925,9/26/2014,Second,892,145.568
152030,12/26/2014,Second,889,600.558
152723,9/26/2014,Same Day,811,0.876
154655,10/12/2014,Standard,867,22.24
154879,5/6/2014,Standard,317,113.72
155502,1/26/2014,Standard,74,944.61
155544,3/21/2014,Standard,594,310.528
155817,10/3/2014,Standard,850,67.76
155894,7/26/2014,Second,624,123.552
156216,9/13/2014,Standard,94,18.648
156559,8/19/2014,Standard,926,638.82
157021,4/1/2014,Second,468,46.688
157070,6/1/2014,Standard,587,204.08
157231,4/5/2014,Standard,907,115.36
157385,11/23/2014,First,680,1037.19
157406,4/25/2014,Standard,279,16.608
157847,4/2/2014,Second,467,60.208
158057,3/22/2014,Standard,6,59.109
158365,4/12/2014,Standard,284,32.4
158400,10/25/2014,First,713,49.408
158638,9/17/2014,Standard,849,5.892
159611,12/27/2014,Second,23,300.512
159618,11/12/2014,Standard,429,203.1212
159926,11/18/2014,Standard,387,730.009
160444,7/5/2014,Same Day,517,502.2
160780,6/21/2014,Same Day,466,36.252
161305,6/6/2014,Standard,951,38.572
161613,12/1/2014,Second,204,674.058
163146,5/16/2014,Standard,507,56.4
163797,4/8/2014,Standard,100,49.792
164406,8/15/2014,Standard,233,505.282
164616,8/19/2014,Second,458,85.96
164644,7/22/2014,Second,180,26.632
164763,3/17/2014,Standard,203,103.5
165589,2/18/2014,Same Day,429,25.16
165659,6/1/2014,Standard,307,904.13
165862,7/13/2014,Standard,165,351.216
166310,9/21/2014,First,749,8.544
166828,8/22/2014,First,20,11.56
167262,10/31/2014,Second,296,742.336
167633,9/30/2014,Standard,726,15.552
167738,12/24/2014,Standard,538,435.132
168501,11/21/2014,Standard,903,269.592
169390,2/7/2014,Second,288,64.96
169789,12/30/2014,Standard,445,551.985
100069,6/29/2015,Standard,655,269.98
100377,8/28/2015,Standard,347,2799.96
100531,9/27/2015,First,66,39.368
101399,1/17/2015,Standard,743,254.744
101511,11/21/2015,Second,939,412.682
103471,12/24/2015,Standard,759,604.098
103996,3/29/2015,Second,438,295.68
104185,9/3/2015,Second,611,120.33
104430,10/22/2015,Standard,351,5.176
105676,12/1/2015,Same Day,824,6.688
106495,6/15/2015,First,176,11.672
106873,9/24/2015,Second,606,54.24
107349,7/13/2015,First,932,41.568
107944,3/23/2015,First,788,432.69
108966,10/11/2015,Standard,29,979.9455
109015,9/6/2015,Standard,675,346.37
110163,11/1/2015,First,292,7.88
110261,12/19/2015,Second,67,158.376
110569,5/23/2015,Standard,596,140.986
111927,11/14/2015,Standard,615,96.1
112508,3/24/2015,Standard,980,6.992
113327,5/26/2015,Second,491,352.168
113593,4/18/2015,First,528,115.44
114741,12/6/2015,Standard,252,1347.27
114839,4/26/2015,Standard,271,408.422
115238,4/30/2015,Standard,307,281.16
115343,9/22/2015,First,754,673.576
116981,3/26/2015,Second,532,1098.53
117184,5/17/2015,Standard,865,47.368
117492,8/7/2015,First,886,77.58
118766,10/15/2015,Standard,112,8.424
118906,3/10/2015,Same Day,543,89.82
118983,11/22/2015,Standard,130,71.354
119312,10/2/2015,Second,138,270.34
120161,12/18/2015,Standard,919,646.776
120502,4/13/2015,Standard,135,372.096
120572,12/11/2015,Standard,978,12.828
120712,12/20/2015,Standard,976,88.8
120957,12/7/2015,Same Day,10,12.96
122140,4/2/2015,Standard,882,130.288
122784,7/20/2015,Standard,277,1454.838
122910,5/12/2015,Standard,475,201.584
123218,12/20/2015,Standard,513,775.01
123918,10/15/2015,Same Day,943,136.72
123960,6/11/2015,Standard,10,207.82
124219,8/7/2015,First,775,241.34
125374,3/23/2015,Standard,198,107.772
126214,12/21/2015,Second,49,1717.97
126235,10/15/2015,Same Day,180,17.14
126753,8/16/2015,Standard,925,832.446
126977,9/17/2015,Standard,511,7678.228
127040,12/6/2015,Standard,953,1782.17
128090,8/16/2015,Standard,970,2200.328
128587,12/24/2015,Standard,95,4909.61
129007,9/13/2015,First,168,1336.352
129553,7/27/2015,Standard,567,29.97
129637,12/17/2015,Standard,645,234.688
130491,2/8/2015,First,584,21.11
130512,8/21/2015,Standard,893,837.444
130519,9/15/2015,Same Day,324,111.904
131359,10/30/2015,Second,768,603.434
131842,12/5/2015,First,457,97.424
132836,6/1/2015,Standard,395,774.47
134026,4/26/2015,Standard,566,1001.76
134271,4/18/2015,Second,629,21.93
134558,12/19/2015,Second,121,3332.974
136259,11/5/2015,First,698,34.418
136427,6/20/2015,First,424,125.944
136476,4/5/2015,Standard,128,157.794
136749,12/25/2015,Second,181,433.78
136987,4/11/2015,Second,933,692.728
137008,10/2/2015,Standard,633,235.97
137533,12/18/2015,Same Day,743,20.736
137960,12/18/2015,Same Day,369,166.24
138093,12/10/2015,Standard,406,776.44
138121,12/17/2015,Same Day,616,1233.61
138303,9/3/2015,Standard,986,755.096
138716,9/17/2015,First,534,25.032
138919,9/17/2015,Standard,904,344.22
139675,3/13/2015,Second,16,1242.896
139759,8/25/2015,Standard,847,146.744
140200,7/26/2015,First,837,393.165
140851,7/13/2015,Second,847,38.88
141453,11/30/2015,Second,350,3.882
141684,6/29/2015,Standard,393,24.96
142020,6/4/2015,Second,738,65.72
142811,4/2/2015,Standard,271,87.8
144771,10/2/2015,First,652,64.072
145121,10/2/2015,Standard,750,26.9
145422,12/3/2015,Standard,690,359.499
145436,2/28/2015,Standard,812,551.264
146745,9/3/2015,Standard,842,135.936
147242,9/10/2015,Standard,580,702.74
147662,2/14/2015,Standard,601,427.548
147739,12/25/2015,Standard,762,547.136
148817,12/1/2015,Standard,970,125.64
149629,7/17/2015,Second,857,231.92
149692,12/6/2015,Standard,204,2.772
150161,7/25/2015,Standard,347,25.176
150231,3/16/2015,Second,266,17.52
150630,9/17/2015,Standard,871,3329.434
151407,11/8/2015,Standard,490,263.96
151435,9/6/2015,Second,58,85.98
152128,5/25/2015,Second,2,149.2
153283,11/12/2015,Standard,10,15.56
153374,2/9/2015,Second,755,479.952
153500,7/3/2015,First,73,458.072
154389,11/27/2015,Standard,897,748.752
155369,4/19/2015,Standard,70,329.96
156496,8/10/2015,Standard,230,711.784
156797,8/11/2015,Standard,598,149.96
156867,11/13/2015,Standard,563,378.138
157014,10/3/2015,Second,136,139.544
157154,1/10/2015,Standard,228,1018.104
158589,11/20/2015,Standard,953,32.04
158911,7/5/2015,Standard,480,16.712
159499,11/21/2015,Second,409,365.496
159513,4/2/2015,Standard,357,71.976
159982,11/28/2015,Standard,785,796.324
160150,7/19/2015,First,745,2.025
160563,10/20/2015,Standard,652,255.99
160857,5/8/2015,Standard,259,3384.518
161347,9/13/2015,Standard,613,2.412
161466,9/24/2015,Second,238,6.848
161991,9/26/2015,Second,944,1116.48
163279,3/22/2015,Standard,14,1685.456
163433,4/18/2015,Second,626,544.41
163685,6/1/2015,Standard,197,47.968
163783,12/27/2015,Standard,745,12.672
163825,6/16/2015,First,664,3184.356
