order_item_id,order_id,product_id,quantity,unit_price,total_price,order_date,order_status,created_at,updated_at,ingestion_timestamp,source_system
12405,166835,B0D5B2B4QN,3,214.31,642.93,11/12/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12406,166849,B083FWKPHY,1,20.82,20.82,4/20/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12407,166849,B0BWRZ1LZX,1,71.75,71.75,4/20/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12408,166849,B0CY2YDHYB,2,362.37,724.74,4/20/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12409,166856,B07X7VWRV9,3,23.93,71.79,9/18/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12410,166856,B07W82SVQC,2,73.0,146.0,9/18/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12411,166898,B0FF1TGHP1,3,69.0,207.0,9/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12412,166898,B08B4X616P,3,15.5,46.5,9/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12413,166898,B09F3QF3LF,1,26.0,26.0,9/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12414,166898,B01A6BP10Q,3,316.86,950.58,9/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12415,166898,B08D3Q8SQ1,2,21.51,43.02,9/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12416,166919,B01N2J5XRY,1,48.0,48.0,11/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12417,166919,B00W79HZ2S,1,54.92,54.92,11/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12418,166919,B07NVY69ZM,2,79.36,158.72,11/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12419,166919,B0DFLZ4P4X,1,44.99,44.99,11/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12420,166926,B0C9TNV8G7,2,154.63,309.26,12/1/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12421,166926,B0CRBB417Z,3,45.0,135.0,12/1/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12422,166926,B0CY2HJ36R,3,143.0,429.0,12/1/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12423,166933,B0F3DKQP59,3,17.24,51.72,4/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12424,166933,B0781HW7VQ,1,83.93,83.93,4/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12425,166933,B09Z7118N4,2,20.98,41.96,4/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12426,167003,B0BRBVDJW2,2,,,5/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12427,167017,B0BSFVBCKQ,3,538.41,1615.23,11/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12428,167017,B07TDT47D8,2,19.28,38.56,11/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12429,167017,B079CJLHJX,2,101.36,202.72,11/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12430,167017,B09DGRS7V1,2,16.92,33.84,11/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12431,167017,B093QJJLQ4,1,206.1,206.1,11/23/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12432,167080,B08QW96JFV,1,91.58,91.58,6/10/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12433,167080,B0BH19VDDR,3,398.96,1196.88,6/10/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12434,167094,B0CC7B2Y3X,2,191.9,383.8,10/21/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12435,167094,B08YRWN3WB,2,189.0,378.0,10/21/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12436,167094,B0B3XPXRNX,1,349.0,349.0,10/21/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12437,167094,B07CYH8PVQ,2,84.6,169.2,10/21/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12438,167101,B0DNGLHLC9,1,185.31,185.31,3/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12439,167101,B0CYKFFX4V,1,1196.0,1196.0,3/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12440,167101,B0BRBC3DTY,2,60.2,120.4,3/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12441,167101,B07H4RM9LJ,3,43.0,129.0,3/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12442,167101,B00VB71TVU,2,499.0,998.0,3/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12443,167150,B07MMSKD6H,1,417.0,417.0,12/10/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12444,167150,B0855MYHBZ,2,75.0,150.0,12/10/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12445,167150,B00ITYIE5W,3,259.58,778.74,12/10/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12446,167150,B01GK5OAR2,2,85.0,170.0,12/10/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12447,167150,B0007QCQGI,2,208.29,416.58,12/10/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12448,167227,B01BPEOA9Q,3,48.0,144.0,11/2/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12449,167381,B0D9RTNYZG,3,160.82,482.46,9/22/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12450,167381,B0DPKBRNL3,3,118.99,356.97,9/22/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12451,167395,B0CQW8NFMJ,3,148.0,444.0,12/2/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12452,167395,B00IN2F3RM,1,399.0,399.0,12/2/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12453,167395,B00T7TXS54,2,38.35,76.7,12/2/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12454,167395,B0918N1Y92,1,26.0,26.0,12/2/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12455,167395,B0B2WYQ1CJ,3,113.4,340.2,12/2/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12456,167542,B097PKY7TR,1,55.0,55.0,8/13/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12457,167542,B0F4NGHXBC,1,450.16,450.16,8/13/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12458,167542,B07PDCY4LP,2,74.49,148.98,8/13/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12459,167549,B0B42GB842,1,41.73,41.73,7/25/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12460,167626,B0DDF21H5M,1,205.0,205.0,9/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12461,167626,B00WFOMYXK,1,179.0,179.0,9/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12462,167626,B091J74FFX,1,41.0,41.0,9/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12463,167626,B08V1LQ7WT,3,23.51,70.53,9/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12464,167640,B01I9BUPK6,2,349.68,699.36,3/6/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12465,167661,B07RTYGR3L,2,320.4,640.8,10/5/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12466,167661,B01N2QLXWQ,2,55.0,110.0,10/5/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12467,167661,B07YN71G24,1,130.21,130.21,10/5/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12468,167668,B073G4MM6M,1,76.63,76.63,5/6/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12469,167668,B0D31ZGPBZ,2,212.64,425.28,5/6/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12470,167703,B07DGPQVTC,1,45.3,45.3,2/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12471,167703,B0F8VHPQR1,2,19.99,39.98,2/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12472,167703,B0CKXYZ6KL,2,128.78,257.56,2/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12473,167703,B0D47ZXJ7S,1,139.0,139.0,2/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12474,167703,B077G9SV4V,3,143.08,429.24,2/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12475,167752,B07J12LTD5,2,103.5,207.0,1/15/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12476,167752,B0CS6KJCC4,1,78.0,78.0,1/15/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12477,167752,B06ZZ2BZDQ,2,132.0,264.0,1/15/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12478,167752,B089JDBLFT,1,158.0,158.0,1/15/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12479,167752,B0F7ZKMKDS,1,55.0,55.0,1/15/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12480,167871,B09V7Z5SSN,1,168.0,168.0,11/18/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12481,167871,B0BW6859C2,3,108.52,325.56,11/18/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12482,167871,B0D6N4SVGB,3,46.0,138.0,11/18/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12483,167899,B09533GQL2,1,419.0,419.0,5/21/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12484,167899,B0D2DYXR23,1,61.82,61.82,5/21/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12485,167899,B006QYGPDK,3,193.0,579.0,5/21/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12486,167899,B0982BVSWM,1,58.5,58.5,5/21/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12487,167913,B07N7QLZM8,3,45.0,135.0,7/30/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12488,167941,B085RXN18J,1,114.0,114.0,11/6/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12489,167941,B0DRHWXYXH,1,23.1,23.1,11/6/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12490,167976,B0999JNVM8,1,43.0,43.0,11/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12491,167976,B0CRYYL2XZ,2,69.99,139.98,11/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12492,167976,B08RW74K47,3,42.0,126.0,11/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12493,167976,B07NWM82R4,1,33.95,33.95,11/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12494,168102,B07Q3SHLK8,1,596.0,596.0,4/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12495,168102,B07G4SXRJ3,2,346.86,693.72,4/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12496,168102,B00EECW2EM,1,124.0,124.0,4/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12497,168102,B07QL9SJLM,2,156.5,313.0,4/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12498,168102,B0DGGD1CB6,3,520.74,1562.22,4/24/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12499,168109,B09C8JL5DL,3,34.0,102.0,7/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12500,168123,B0DHWKGQLD,2,76.0,152.0,3/5/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12501,168123,B0D7HGR9Y1,3,89.0,267.0,3/5/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12502,168172,B0DSKCR6NF,1,22.49,22.49,8/6/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12503,168179,B0BJL3J4MB,3,139.0,417.0,11/2/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12504,168193,B00HR0WO4G,3,311.26,933.78,3/6/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12505,168228,B0D7D7G5YP,3,170.85,512.55,4/27/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12506,168389,B077B21R9X,3,119.0,357.0,12/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12507,168389,B0CFD77PGQ,1,68.13,68.13,12/11/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12508,168396,B08ZDH5NS5,3,74.48,223.44,8/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12509,168396,B0CQ8BPWPN,1,85.74,85.74,8/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12510,168396,B0DFLZ4P4X,3,44.99,134.97,8/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12511,168396,B0C36GPW7N,1,349.0,349.0,8/3/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12512,168403,B0C35X97FH,3,399.0,1197.0,9/9/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12513,168403,B007GCONCG,3,33.54,100.62,9/9/2017,completed,08:41.9,08:41.9,2026-02-04 11:05:17.447592,order_items_csv
12514,168403,B07NF2DDZH,3,279.41,838.23,9/9/2017,completed,08:41.9,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12515,168403,B07G9XMCW9,1,32.5,32.5,9/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12516,168403,B096KS3VFC,1,134.55,134.55,9/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12517,168641,B0DWFS4S6T,1,355.0,355.0,11/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12518,168641,B07858T6JJ,3,14.0,42.0,11/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12519,168641,B0C1KLBTZ1,2,820.0,1640.0,11/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12520,168641,B08N4W7DPT,2,67.8,135.6,11/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12521,168641,B0C6T1RQYR,1,49.96,49.96,11/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12522,168655,B07SS9XBZ9,2,205.0,410.0,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12523,168655,B01351QWQG,1,172.49,172.49,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12524,168655,B07ZKJVJ9H,2,21.8,43.6,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12525,168655,B07VV6SCV3,2,457.34,914.68,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12526,168655,B0F139MMBG,1,116.97,116.97,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12527,168739,B07T15T98K,2,15.54,31.08,5/29/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12528,168837,B0D87VBB9Z,1,215.16,215.16,10/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12529,168837,B0C89Y6CY2,2,57.94,115.88,10/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12530,168837,B0CCPNWP23,3,83.0,249.0,10/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12531,168837,B07781643W,1,178.95,178.95,10/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12532,168837,B0CKJ84WV4,3,129.0,387.0,10/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12533,168858,B0BVW9ZX6Z,3,19.59,58.77,11/19/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12534,168900,B0CM6PJK1W,3,38.69,116.07,5/4/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12535,168942,B0B6RK1WKZ,1,76.86,76.86,8/1/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12536,169005,B00CI35H1E,2,57.0,114.0,11/2/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12537,169005,B09F3P4SSY,2,29.0,58.0,11/2/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12538,169012,B09PGQ2L2T,1,245.0,245.0,7/10/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12539,169012,B097F42SJN,3,215.0,645.0,7/10/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12540,169012,B0BR5KXYZJ,2,31.5,63.0,7/10/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12541,169012,B0CL2RXNFL,2,129.96,259.92,7/10/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12542,169012,B07H6G9XX5,3,,,7/10/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12543,169054,B0BL296SL9,1,62.92,62.92,4/22/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12544,169054,B082SRHWC6,3,50.95,152.85,4/22/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12545,169124,B07N1HD711,2,305.33,610.66,7/3/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12546,169124,B06Y3M3FKR,2,383.24,766.48,7/3/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12547,169264,B0BCGJ1DWG,2,103.49,206.98,8/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12548,169264,B0F9XYT9ZX,3,18.99,56.97,8/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12549,169264,B07QR2MXYB,2,134.52,269.04,8/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12550,169264,B01N5VXKDE,2,131.0,262.0,8/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12551,169264,B01MZ6AJ1J,2,109.0,218.0,8/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12552,169285,B08VNFWC29,3,87.41,262.23,3/21/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12553,169285,B0B5MWJY56,3,33.99,101.97,3/21/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12554,169285,B0DJMWVSJN,2,185.0,370.0,3/21/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12555,169285,B08YMHTSXH,1,60.0,60.0,3/21/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12556,169327,B0C34CJZY5,2,90.29,180.58,9/2/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12557,169327,B078HHDP5G,2,225.0,450.0,9/2/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12558,169362,B09KCFRX9N,1,18.54,18.54,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12559,169362,B0B854RCYP,1,29.0,29.0,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12560,169362,B0CNPMBYDT,2,50.0,100.0,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12561,169404,B0D4M7SZDR,3,99.58,298.74,4/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12562,169404,B00159M2RO,1,67.53,67.53,4/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12563,169404,B0CYT1HV46,3,209.0,627.0,4/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12564,169404,B0D9QYGNVQ,1,449.33,449.33,4/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12565,169404,B08L6KFY7G,1,108.87,108.87,4/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12566,169411,B0995MWRJB,1,18.0,18.0,12/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12567,169411,B017IUY2DA,1,47.0,47.0,12/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12568,169411,B07R9WLMGJ,3,29.8,89.4,12/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12569,169411,B08S2QW6TB,2,71.4,142.8,12/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12570,169411,B08RW74K47,3,42.0,126.0,12/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12571,169439,B001J1772I,2,440.5,881.0,9/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12572,169439,B07T3XNSBN,1,117.27,117.27,9/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12573,169439,B07T2PW7H1,2,64.26,128.52,9/9/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12574,169474,B08VDDV1R2,3,343.04,1029.12,2/4/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12575,169474,B0B2R9X488,3,157.52,472.56,2/4/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12576,169474,B0C3JDC2H2,1,125.4,125.4,2/4/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12577,169607,B0CBTT4YLM,3,16.61,49.83,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12578,169607,B0DNW53SBT,1,12.07,12.07,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12579,169607,B0B23RMRSC,3,96.0,288.0,10/12/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12580,169691,B0B1N193HV,3,173.25,519.75,6/15/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12581,169691,B08MJ6FJKZ,2,57.0,114.0,6/15/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12582,169691,B0090KZI9Y,3,30.0,90.0,6/15/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12583,169691,B09NL93L8R,1,91.41,91.41,6/15/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12584,169691,B0DLNFJR4S,2,75.99,151.98,6/15/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12585,169810,B00LJKK13Q,1,294.06,294.06,7/25/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12586,169810,B09FBR29Z2,2,18.93,37.86,7/25/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12587,169810,B0DPZQG21Y,2,35.99,71.98,7/25/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12588,169817,B0BWDRSZQH,2,52.0,104.0,9/21/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12589,169859,B0C3B1BX98,3,94.0,282.0,12/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12590,169859,B0CT63T5B6,3,38.0,114.0,12/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12591,169859,B08JGDL75H,2,39.99,79.98,12/14/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12592,169894,B0CTC5HW45,2,69.6,139.2,11/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12593,169894,B072KV1BRT,2,187.0,374.0,11/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12594,169894,B0CN854MLC,1,595.0,595.0,11/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12595,169894,B0CPMCZSXJ,3,195.0,585.0,11/24/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12596,169901,B094F4MS1B,3,142.65,427.95,6/15/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12597,169901,B0DGTS7QDN,3,79.99,239.97,6/15/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12598,169901,B0BQ4R7CGL,2,247.59,495.18,6/15/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
12599,169901,B00HEUOY1K,3,71.0,213.0,6/15/2017,completed,08:42.0,08:42.0,2026-02-04 11:05:17.447592,order_items_csv
